P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,Temperature
1.27794,2.1773119,0.068,975.1352356487873
1.54698,3.011575,0.136,689.5247377011995
1.70392,3.5484667,0.01653287,1977.630632658831
4.92119,21.482244,0.07941944,902.3102600374248
2.39894,6.3428164,0.027167819,1542.7370811694595
1.61424,3.2372384,0.018420498,1873.5643854647
1.52456,2.9378483,0.019698347,1811.7756317525455
1.51335,2.9012671,0.046257313,1182.3038532863397
2.85855,8.541399,0.19996542,568.6458265604779
4.18133,16.291128,0.26907764,490.2081201598897
1.80481,3.9125102,0.11919757,736.5217985393265
0.97527,0.88841861,0.053502031,1099.3454204010084
2.17474,5.369523,0.07775746,911.9022202535874
1.75997,3.74891,0.083,882.6332009149346
2.83613,8.4279728,0.204,562.9945907981166
1.64787,3.3525722,0.090545756,845.0555460338642
1.05374,1.1724075,0.014976064,2077.8799967264813
1.36762,2.4430315,0.10011427,803.6580762249617
2.81371,8.3151703,0.43908694,383.7461629262102
2.28684,5.8478451,0.1199001,734.360879451174
1.44609,2.685755,0.060941171,1030.063286664377
1.98417,4.5953145,0.15590536,644.0043230896365
1.71513,3.5881927,0.061711255,1023.6161201053151
2.41015,6.3932195,0.14615213,665.1456135548879
0.91922,0.71859407,0.018956797,1846.8721237238608
0.70623,0.27937341,0.023314414,1665.355876544354
1.99538,4.6394796,0.06,1038.1107318157306
1.25552,2.1128564,0.092,838.3500455129208
1.54698,3.011575,0.016143719,2001.3244960764155
2.99307,9.2349758,0.47128051,370.40732463573266
1.65908,3.3913851,0.032459801,1411.3878661159706
1.92812,4.3771005,0.043079654,1225.1328999552686
1.83844,4.0370889,0.057046333,1064.6465217073846
2.36531,6.1925912,0.27000233,489.3679805319648
1.58061,3.123569,0.046231518,1182.6336421009469
1.03132,1.0854299,0.10642952,779.4499870768981
1.93933,4.4203935,0.18092659,597.8167881960097
0.69502,0.26380241,0.034015421,1378.7368417178789
1.80481,3.9125102,0.067,982.3854115750676
1.15463,1.6270695,0.103,792.3201366483385
2.52225,6.9062285,0.043675382,1216.7488651150563
1.72634,3.6281006,0.02342899,1661.2787979155091
0.65018,0.20771421,0.016387663,1986.3729557057886
0.88559,0.62873346,0.030836342,1448.064407773405
1.80481,3.9125102,0.15166394,652.9473127773844
2.97065,9.117837,0.37085031,417.5610516708936
1.4573,2.7211983,0.022214563,1706.084034076244
1.52456,2.9378483,0.013515797,2187.2502547255135
1.27794,2.1773119,0.039807484,1274.4914939820248
1.121,1.4635061,0.067418759,979.3297076654017
2.82492,8.3714933,0.27449743,485.3445582011401
2.05143,4.8629026,0.106,781.0275856424813
1.99538,4.6394796,0.133,697.2579672274111
3.39663,11.447163,0.26485606,494.09942538325487
0.86317,0.57352358,0.04299627,1226.3202936627895
2.60072,7.2749643,0.4808426,366.70584939092765
1.25552,2.1128564,0.036660922,1328.0597495240295
2.15232,5.2758784,0.12558867,717.5366279350332
0.91922,0.71859407,0.076295851,920.5954947204076
0.79591,0.42881536,0.055480334,1079.5674270649017
1.43488,2.6505029,0.027918237,1521.8621330964972
0.91922,0.71859407,0.022576669,1692.3468330669134
1.64787,3.3525722,0.015409378,2048.4565264805915
2.6904,7.7059808,0.17059023,615.6618295091379
1.46851,2.7568324,0.077,916.3764998564096
1.88328,4.2056823,0.13,705.2573643203947
1.83844,4.0370889,0.15411482,647.7346117448583
1.26673,2.1449845,0.079030695,904.526729914985
0.72865,0.31248784,0.042616386,1231.7738988555334
0.63897,0.19516146,0.029704242,1475.4009837978942
1.26673,2.1449845,0.023286776,1666.3438505119022
1.15463,1.6270695,0.024791293,1614.9895511980653
2.28684,5.8478451,0.089734095,848.8687821605785
1.73755,3.6681895,0.049316782,1145.043381215841
1.05374,1.1724075,0.059144747,1045.589508192878
1.25552,2.1128564,0.01523561,2060.1051242841227
2.19716,5.4638433,0.090827526,843.7437396404625
1.30036,2.2425611,0.016909437,1955.4860940544345
0.52687,0.066743881,0.074545733,931.3392609524867
1.19947,1.9705336,0.090442133,845.5395136274743
1.21068,0.63883429,0.12757614,711.9255460445198
1.43488,2.6505029,0.091438459,840.92033907439
2.25321,5.702589,0.16671567,622.77489168131
1.88328,4.2056823,0.13969518,680.3440564740699
1.41246,2.5805743,0.12222812,727.3337494091218
1.93933,4.4203935,0.11130588,762.1847448872768
0.85196,0.54727185,0.041580242,1247.0268360499992
1.24431,2.0809278,0.070275565,959.217587267657
0.93043,0.75050199,0.031720787,1427.7340892429006
2.58951,7.2218056,0.089306698,850.8975826025937
2.26442,5.7508411,0.05249179,1109.8738386677194
2.85855,8.541399,0.12749895,712.1410192620195
2.45499,6.5964694,0.18836494,585.8942962578915
1.77118,3.7895405,0.39099148,406.66393526034346
2.93702,8.9432821,0.127,713.5385564775011
3.38542,11.383095,0.586,332.177718508452
1.17705,1.7431784,0.067552994,978.3562075515987
1.6815,3.4695604,0.283729,477.38354176076325
1.96175,4.5075054,0.1147557,750.6408112624476
0.79591,0.42881536,0.034895404,1361.2415302660256
1.39004,2.511416,0.057537358,1060.0939302300023
0.79591,0.42881536,0.050071774,1136.3779985557285
2.07385,4.9534779,0.14316802,672.0418157564035
1.71513,3.5881927,0.26392201,494.9729901761521
0.8968,0.65772873,0.040372021,1265.549278823746
1.03132,1.0854299,0.052530959,1109.4599802884381
1.25552,2.1128564,0.026921017,1549.792571104309
12.73456,2669.7552,0.08049217,896.2774874918547
1.61424,3.2372384,0.045,1198.7070209249027
1.80481,3.9125102,0.414,395.202001460158
1.62545,3.2754986,0.079954201,899.2877180347533
1.6815,3.4695604,0.10018438,803.3768231554913
0.76228,0.36733988,0.030325442,1460.2114049317981
2.14111,5.2293105,0.060767295,1031.535915551952
2.00659,4.6838183,0.11688891,743.7597149648398
3.95713,14.835971,0.18436852,592.2102517651832
1.09858,1.3612778,0.10207883,795.8870973074236
2.25321,5.702589,0.14917246,658.3774993626438
0.88559,0.62873346,0.043349675,1221.3113214778311
1.04253,1.1283145,0.015378904,2050.4850770996386
0.69502,0.26380241,0.039,1287.617890949731
1.41246,2.5805743,0.067,982.3854115750676
1.78239,3.8303511,0.25954165,499.13241528988283
2.82492,8.3714933,0.37509126,415.19377502105783
0.82954,0.49738312,0.046987832,1173.0772226055565
1.81602,3.9538581,0.10302549,792.2221148401024
1.2331,2.0491991,0.041997098,1240.822514527273
1.28915,2.2098374,0.01392528,2154.8514566459953
0.88559,0.62873346,0.02632943,1567.1067357015422
0.99769,0.96382171,0.14681147,663.650326385302
1.65908,3.3913851,0.14283178,672.8323768945471
2.85855,8.541399,0.23916063,519.9654193335451
1.99538,4.6394796,0.032,1421.4916625091787
2.85855,8.541399,0.057,1065.0791379102166
2.16353,5.3226161,0.242,516.9060590942469
1.27794,2.1773119,0.065084877,996.7339742780948
0.93043,0.75050199,0.076488344,919.4363650298781
2.0178,4.7283306,0.14393453,670.2499788032089
1.06495,1.2177294,0.15030979,655.8819389806426
1.15463,1.6270695,0.18850686,585.673705414146
0.94164,0.78341907,0.1149286,750.0759621045514
1.55819,3.0487196,0.11580162,747.2432289696209
1.09858,1.3612778,0.019223137,1834.033125215443
1.63666,3.3139434,0.10300395,792.3049445389851
1.28915,2.2098374,0.054084507,1093.4095638547458
2.41015,6.3932195,0.127,713.5385564775011
3.37421,11.319175,0.181,597.6955446017586
1.17705,1.7431784,0.032685606,1406.5042061631354
1.46851,2.7568324,0.06427135,1003.0223140759679
2.21958,5.5588379,0.16712793,622.0063076903417
1.55819,3.0487196,0.052665488,1108.0420690201965
1.10979,1.4117248,0.089385256,850.5235863267263
0.86317,0.57352358,0.056437523,1070.3734634744494
1.31157,2.2754822,0.090774368,843.990754113067
1.36762,2.4430315,0.094060069,829.11860274975
0.94164,0.78341907,0.033938012,1380.308322266814
1.4573,2.7211983,0.060788127,1031.359147500137
1.33399,2.3419147,0.066,989.799746280663
1.3452,2.3754251,0.094,829.3834770649174
1.25552,2.1128564,0.22678068,533.9692887899596
1.31157,2.2754822,0.22671595,534.0455105231968
3.93471,14.693542,0.40521489,399.4630449624326
0.97527,0.88841861,0.037354502,1315.67260074084
2.17474,5.369523,0.20501988,561.5925248517513
0.96406,0.85235786,0.098345364,810.8534331917738
0.81833,0.47370976,0.014241545,2130.7905041311064
2.90339,8.7701168,0.28577646,475.67034833222044
1.61424,3.2372384,0.10232836,794.9161107379406
1.6815,3.4695604,0.1122798,758.8719331122542
2.64556,37.185876,0.17157235,613.8972049173093
4.31585,79.457001,0.26027328,498.4303892475166
1.71513,3.5881927,0.25094394,507.6109122840566
3.35179,11.191779,0.2118314,552.4896386122684
2.70161,7.7605729,0.26893475,490.3383311805901
2.66798,7.5972714,0.25282685,505.7171817392351
1.88328,4.2056823,0.246142,512.5384407867555
2.16353,5.3226161,0.22425127,536.9722596002766
1.14342,1.5711567,0.11639991,745.3203575951036
1.99538,4.6394796,0.27037078,489.03442173680645
2.75766,8.0359058,0.25488878,503.6675213980798
1.35641,2.4091308,0.28477349,476.5072656953148
3.71051,13.300508,0.2,568.5966650036715
3.12759,9.950654,0.364,421.47188938975256
1.96175,4.5075054,0.16759803,621.1333544193582
2.02901,4.773015,0.17210184,612.9521167324668
3.82261,13.989899,0.31841554,450.632155757342
1.86086,4.1210313,0.16572629,624.631097303156
1.65908,3.3913851,0.19760566,572.0310670234165
0.99769,0.96382171,0.060082082,1037.4013745087373
1.77118,3.7895405,0.1785392,601.8004576839977
1.54698,3.011575,0.19445603,576.6450899576361
3.29574,10.875888,0.24252581,516.3454139172854
1.72634,3.6281006,0.080872368,894.1682111077724
1.15463,1.6270695,0.046093688,1184.4004862262823
2.8025,8.2590046,0.1487941,659.2140431294572
1.52456,2.9378483,0.113,756.4497508632397
2.43257,6.4945178,0.216,547.132396000322
1.06495,1.2177294,0.11674655,744.2130447413504
1.41246,2.5805743,0.045506312,1192.0198454950396
1.9057,4.2910395,0.23290734,526.8994172220282
1.18826,1.8034186,0.1193373,736.0904818693707
2.16353,5.3226161,0.21786462,544.7860162570801
2.92581,8.8854055,0.39081548,406.75549355325313
1.67029,3.4303813,0.092353465,836.7441963081529
1.17705,1.7431784,0.093223497,832.8304794314373
1.72634,3.6281006,0.17435623,608.9765520542105
1.82723,3.9953845,0.11613161,746.1808213711624
1.80481,3.9125102,0.028,1519.6385083614398
3.59841,12.625501,0.05,1137.193330007343
1.67029,3.4303813,0.14608141,665.3065970985889
1.2331,2.0491991,0.059589748,1041.6780946130932
1.0089,1.0032039,0.099659431,805.4899094579854
1.52456,2.9378483,0.094599327,826.7520539813339
2.10748,5.0906262,0.18692057,588.1535972306975
1.46851,2.7568324,0.14884994,659.0903817926883
2.32047,5.9945993,0.28909596,472.93155780541616
2.1299,5.1829123,0.082121226,887.3431350530211
1.86086,4.1210313,0.23189934,528.0433159341766
1.77118,3.7895405,0.36134217,423.0191047081334
4.21496,16.51421,0.184,592.8030021902371
1.61424,3.2372384,0.281,479.69605401464617
3.95713,14.835971,0.571,336.5125393287719
3.03791,9.4710941,0.38620579,409.1757769209738
1.51335,2.9012671,0.12725468,712.8241819115469
1.49093,2.8286707,0.11741595,742.0885962255688
1.41246,2.5805743,0.121458,729.6359821568772
3.07154,9.6497879,0.3907361,406.79680866512115
2.93702,8.9432821,0.38282229,410.98000917449264
2.21958,5.5588379,0.33308521,440.5970970116975
1.65908,3.3913851,0.081910661,888.4829346897184
1.33399,2.3419147,0.24593091,512.7583572937056
1.18826,1.8034186,0.22894664,531.4374662005733
10.7616,209.76648,0.05714,1063.7735505242085
1.25552,2.1128564,0.044,1212.2521629619382
3.68809,13.164352,0.073,941.147896393413
2.79129,8.2029943,0.104,788.5017041263686
3.11638,9.8901768,0.189,584.9091345822658
3.64325,12.893769,1.24,228.353915840224
1.19947,1.8651456,0.11918096,736.5731204990577
1.55819,3.0487196,0.12395775,722.2415403219316
3.18364,10.255306,0.26573321,493.2832730648301
2.27563,5.7992597,0.37644295,414.4476885742156
2.1299,5.1829123,0.35069523,429.3924228357524
0.93043,0.75050199,0.18790714,586.6075720794322
1.32278,2.3086002,0.11190497,760.1418059893123
0.84075,0.52189779,0.11975697,734.7995916430959
1.33399,2.3419147,0.15412406,647.7151950570324
1.84965,4.0789714,0.16921959,618.1501609898354
3.06033,9.5900707,0.116,746.6039981756676
2.08506,4.999023,0.16,635.7103973639427
3.363,11.255403,0.39990875,402.10442523619406
1.6815,3.4695604,0.16789619,620.5815866423593
1.17705,1.7431784,0.1313606,701.5954182105215
8.46355,53.936165,0.57685198,334.8012818447223
11.82655,95.187233,0.75483526,292.680114671703
9.55092,66.221909,0.76475251,290.77619578555044
1.74876,3.7084594,0.074322097,932.7394134690782
9.76391,68.748642,0.071403505,951.6111907675629
3.04912,9.5305061,0.067049855,982.0201167338294
7.0623,39.666389,0.74185994,295.2285448140166
2.79129,8.2029943,0.124,722.1184866735106
2.38773,6.2925768,0.356,426.18121867761596
5.77315,28.171452,0.013447293,2192.8143876284203
2.49983,6.8023267,0.23803963,521.1883178180476
1.72634,3.6281006,0.029065909,1491.514058267451
1.58061,3.123569,0.018569505,1866.0322377299358
3.54236,12.293432,0.35340908,427.7405801993146
0.90801,0.68767595,0.036039116,1339.4676864841783
2.43257,6.4945178,0.043715323,1216.1928899017216
4.77546,20.413389,0.61482714,324.29689527046725
1.4573,2.7211983,0.029143172,1489.5356303350607
2.09627,5.0447392,0.055716127,1077.280617583187
2.92581,8.8854055,0.129,707.9856428418789
2.53346,6.9584217,0.237,522.3301956558915
1.63666,3.3139434,0.035893975,1342.1730924039223
1.64787,3.3525722,0.058013495,1055.7346869164269
1.10979,1.4117248,0.022416197,1698.3935764038877
1.3452,2.3754251,0.020127006,1792.3784673239354
3.46389,11.834665,0.97756956,257.18490270204734
1.89449,4.2482729,0.060397656,1034.687646237678
2.54467,7.010777,0.53853151,346.50838329776843
3.1388,10.011282,0.89111198,269.3724428476283
1.17705,1.7431784,0.023306317,1665.645137510835
2.82492,8.3714933,0.61855303,323.3187094405406
2.70161,7.7605729,0.48176002,366.35652235823756
2.26442,5.7508411,0.198,571.4611499589641
2.94823,9.0013132,0.303,461.953212561874
2.48862,6.7506189,0.44342019,381.8665117559674
1.15463,1.6270695,0.076930763,916.7887724519088
0.76228,0.36733988,0.047903718,1161.8088888675372
0.65018,0.20771421,0.038908164,1289.1365951203584
0.87438,0.60067123,0.063236672,1011.1947425691094
0.76228,0.36733988,0.056797776,1066.9735183273656
2.71282,7.8153238,0.079655536,900.9720609440828
1.78239,3.8303511,0.55710713,340.6825957330868
2.70161,7.7605729,0.55244401,342.11740675368594
3.12759,9.950654,0.13981416,680.0545129670008
0.8968,0.65772873,0.015912163,2015.8336774578538
2.64556,7.4891982,0.48707693,364.35146986529753
2.56709,7.1159697,0.67268223,310.0375728335426
2.08506,4.999023,0.056,1074.546694214584
2.242,5.6545043,0.242,516.9060590942469
3.01549,9.3527288,0.74160875,295.27853895155187
2.65677,7.5431552,0.17240803,612.4075852198672
2.4662,6.6476898,0.60127494,327.9312119720278
1.15463,1.6270695,0.048574149,1153.7632606729485
2.90339,8.7701168,0.62734907,321.0440878762112
1.61424,3.2372384,0.079987711,899.0993247933791
1.96175,4.5075054,0.082726878,884.0890028802078
1.52456,2.9378483,0.048815391,1150.9088239648804
0.68381,0.24886708,0.042426425,1234.528404678932
0.71744,0.29559639,0.018256941,1881.9379492381224
2.29805,5.8965974,0.054,1094.264792000644
2.54467,7.010777,0.117,743.4065359532053
0.88559,0.62873346,0.041259599,1251.8630025970256
1.08737,1.3121437,0.020082039,1794.3840608543617
3.55357,12.359554,0.31603281,452.3277368171471
0.75107,0.34834272,0.04452518,1205.081623863735
1.46851,2.7568324,0.13143775,701.3894802979507
1.18826,1.8034186,0.02379325,1648.5131735164282
0.7847,0.40755892,0.012241079,2298.3144922275724
2.73524,7.9252992,0.55257708,342.07621041553875
1.30036,2.2425611,0.15290938,650.282762825418
1.6815,3.4695604,0.067975959,975.3076580325611
1.32278,2.3086002,0.028,1519.6385083614398
2.242,5.6545043,0.11,766.6955866850669
1.06495,1.2177294,0.16935725,617.8988819621783
1.52456,2.9378483,0.047267703,1169.599184769568
0.94164,0.78341907,0.060316696,1035.381817393986
1.19947,1.8651456,0.03726903,1317.1804045115734
1.28915,2.2098374,0.072602681,943.7196040687032
1.31157,2.2754822,0.035930843,1341.484325686773
1.04253,1.1283145,0.072667237,943.3003208958095
1.13221,1.5166428,0.061474095,1025.5887161538662
1.04253,1.1283145,0.024211001,1634.2290758197107
0.84075,0.52189779,0.015950631,2013.4014257157626
2.11869,5.1366839,0.111,763.2341893834284
1.9057,4.2910395,0.158,639.7212283025184
2.10748,5.0906262,0.32813763,443.90627827310857
0.79591,0.42881536,0.069193664,966.6875865471886
1.49093,2.8286707,0.036617054,1328.8550331446418
0.60534,0.16078015,0.084933721,872.5277140315937
1.61424,3.2372384,0.1139473,753.2988187974001
1.7936,3.871341,0.044877591,1200.3407160838024
1.52456,2.9378483,0.13829504,683.779385798862
1.33399,2.3419147,0.089451762,850.2073519783837
0.76228,0.36733988,0.076235028,920.9626633128689
1.08737,1.3121437,0.020561128,1773.3556279652514
2.37652,6.2425017,0.082,887.998801709389
3.40784,11.511377,0.218,544.6168314296021
1.14342,1.5711567,0.078432543,907.9692859099791
1.26673,2.1449845,0.082032886,887.8207898329343
1.53577,2.9746177,0.043552195,1218.46843175352
3.17243,10.194074,0.56957536,336.933124429182
1.06495,1.2177294,0.038836082,1290.3323963105797
1.2331,2.0491991,0.050794967,1128.2594108327296
1.9057,4.2910395,0.31531652,452.84121140542476
1.06495,1.2177294,0.043319951,1221.7302512297745
0.95285,0.81736451,0.053263223,1101.8071459148625
1.62545,3.2754986,0.48064308,366.7819532222155
8.45234,105.83672,0.7048,302.8909924491616
1.53577,2.9746177,0.05,1137.193330007343
3.60962,12.69235,0.109,770.2045093044051
3.12759,9.950654,0.98706348,255.9450672655103
0.81833,0.47370976,0.033626364,1386.689895652697
1.3452,2.3754251,0.10452969,786.5013541626352
1.28915,2.2098374,0.036029999,1339.6371446414146
1.41246,2.5805743,0.014154947,2137.2985057431774
1.07616,1.2643012,0.36184335,422.7260467070001
2.07385,4.9534779,0.63836637,318.26164710373195
0.91922,0.71859407,0.11672855,744.2704228139066
1.72634,3.6281006,0.11509464,749.5347224661109
2.21958,5.5588379,0.48708855,364.34712384922886
2.11869,5.1366839,0.054,1094.264792000644
2.05143,4.8629026,0.068,975.1352356487873
1.61424,3.2372384,0.08021642,897.8166766225748
0.80712,0.45085979,0.057353766,1061.789278909931
1.03132,1.0854299,0.047970322,1161.0020567006404
2.08506,4.999023,0.026520434,1561.4532734022634
1.49093,2.8286707,0.0451719,1196.424029208027
2.06264,4.9081044,0.25932159,499.3441519733997
1.02011,1.0437331,0.074563151,931.2304738739386
1.19947,1.8651456,0.18666868,588.5502895548591
1.25552,2.1128564,0.073315243,939.1223291918693
0.76228,0.36733988,0.16108728,633.5613590223192
1.25552,2.1128564,0.069,968.0432489040396
3.0267,9.4118347,0.137,687.0036150451508
1.61424,3.2372384,0.44737551,380.1746919200337
2.16353,5.3226161,0.41856491,393.0410374732052
1.46851,2.7568324,0.10468086,785.933254296763
1.31157,2.2754822,0.052229888,1112.653039477647
5.70589,27.616484,0.034355026,1371.9053987410637
6.06461,30.628454,0.84056242,277.35392813339257
2.0178,4.7283306,0.057873027,1057.0151371628147
3.68809,13.164352,0.069665594,963.4077457444142
6.43454,33.867504,0.28858657,473.34876431760273
0.77349,0.38707286,0.048439843,1155.3616356626233
1.05374,1.1724075,0.078,910.4833422676752
2.26442,5.7508411,0.152,652.2251058908563
2.18595,5.4165988,1.0874339,243.84725555386854
1.3452,2.3754251,0.049576887,1142.0356976167939
2.4662,6.6476898,1.1902286,233.07952001271914
1.58061,3.123569,0.6784855,308.70880779998436
3.19485,10.316689,0.98938231,255.64496019513086
3.64325,12.893769,1.1371319,238.4590911805682
3.22848,10.50174,1.1105412,241.29702552295404
0.88559,0.62873346,0.065824103,991.1213491783568
1.87207,4.1632686,0.78766757,286.515303336207
2.5783,7.1688075,0.093549695,831.3772151013357
1.41246,2.5805743,0.058,1055.8574999420066
2.73524,7.9252992,0.097,816.4572292044458
2.45499,6.5964694,0.187,588.0286720912405
4.8203,20.739878,0.081794751,889.1122391210818
3.10517,9.8298521,0.14807617,660.8101719205029
2.94823,9.0013132,0.20760365,558.0868808360641
3.19485,10.316689,0.099398568,806.5461864092686
2.65677,7.5431552,0.066314978,987.4463094291968
2.29805,5.8965974,0.058158033,1054.421981695745
1.88328,4.2056823,0.14367061,670.8653141595787
1.78239,3.8303511,0.1259869,716.4017052949766
1.2331,2.0491991,0.03307191,1398.2655803602333
11.87139,482.99686,2.7205,154.1682493420301
1.07616,1.2643012,0.0514,1121.5993435121636
2.32047,5.9945993,0.072,947.6611083394527
2.23079,5.6065874,0.11,766.6955866850669
0.96406,0.85235786,0.018017131,1894.4209498087469
1.83844,4.0370889,0.072439496,944.7819682477863
1.60303,3.1991632,0.1654,625.2469088619888
2.17474,5.369523,0.4706,370.67504119915765
9.18099,158.914,2.026,178.6485869418441
2.20837,4.9994345,0.103,792.3201366483385
5.02208,48.59908,0.197,572.9097230052982
11.9947,1868.8287,0.0544,1090.2343370829824
2.27563,5.7992597,0.072,947.6611083394527
2.37652,6.2425017,0.195,575.8402266417019
1.61424,3.2372384,0.0483,1157.0329861631235
1.54698,3.011575,0.0684,972.2797822693022
1.19947,1.8651456,0.1405,678.3926654043694
10.15626,73.50441,1.89,184.9645089517919
1.4573,2.7211983,0.056,1074.546694214584
2.6904,7.7059808,0.116,746.6039981756676
1.13221,1.5166428,0.04,1271.4207947278853
1.21068,1.9283813,0.062,1021.2297574940137
1.25552,2.1128564,0.075,928.5144658048108
2.19716,5.4638433,0.105,784.7379513519116
2.5783,7.1688075,0.359,424.3967814530249
14.6851,778.67861,0.02591,1579.7399437486322
3.19485,10.316689,0.08,899.0302656936772
2.85855,8.541399,0.131,702.560385553118
2.34289,6.0932651,0.05,1137.193330007343
2.55588,7.063293,0.098,812.280950005245
1.89449,4.2482729,0.223,538.4766483841015
2.3541,6.1428456,0.04,1271.4207947278853
2.85855,8.541399,0.068,975.1352356487873
2.25321,5.702589,0.118,740.2498060415633
2.75766,8.0359058,0.211,553.5770516273535
1.28915,2.2098374,0.048,1160.6430822560135
2.43257,6.4945178,0.074,934.7671591180709
1.96175,4.5075054,0.1,804.1171151683037
1.49093,2.8286707,0.214,549.6831436087227
2.18595,5.4165988,0.677,309.04731270931654
2.55588,7.063293,0.105,784.7379513519116
3.10517,9.8298521,0.213,550.9719686924067
1.43488,2.6505029,0.058,1055.8574999420066
2.60072,7.2749643,0.102,796.1945858493874
2.51104,6.8541965,0.163,629.8331334697436
2.90339,8.7701168,0.085,872.1874696663859
2.88097,8.655447,0.142,674.8000929365522
3.94592,14.764686,0.397,403.57481145377284
1.63666,3.3139434,0.036,1340.1951919471728
1.99538,4.6394796,0.064,1005.1463939603796
1.99538,6.9922161,0.0447,1202.7228010877504
5.4929,17.162712,0.0752,927.2789170661466
6.98383,16.527056,0.1172,742.7719591956887
1.50214,2.8648744,0.109,770.2045093044051
3.01549,9.3527288,0.229,531.3755466475027
1.26673,2.1449845,0.04,1271.4207947278853
1.99538,4.6394796,0.049,1148.7387359547195
2.5783,7.1688075,0.096,820.698594000483
3.43026,11.640251,0.157,641.7553231917636
2.06264,4.9081044,0.064,1005.1463939603796
2.27563,5.7992597,0.103,792.3201366483385
2.36531,6.1925912,0.092,838.3500455129208
1.97296,4.5513229,0.141,677.1887733014543
2.48862,6.7506189,0.179,601.0253505592402
1.16584,1.6844027,0.026,1577.0034082527372
2.0178,4.7283306,0.139,682.0432352519493
1.06495,1.2177294,0.0343,1373.0054018637086
1.25552,2.1128564,0.0451,1197.3773399599877
1.40125,2.5458987,0.0781,909.900259696013
1.26673,2.1449845,0.11,766.6955866850669
1.16584,1.6844027,0.432,386.8810274186712
1.41246,2.5805743,0.059,1046.8713152480318
2.66798,7.5972714,0.099,808.1681086412922
1.6815,3.4695604,0.032,1421.4916625091787
3.19485,10.316689,0.066,989.799746280663
1.21068,1.9283813,0.088,857.1917249384462
2.37652,6.2425017,0.137,687.0036150451508
2.8306203,8.4001941,0.084685189,873.8071124195434
3.6776042,13.10087,0.17979848,599.6892972139032
5.0570803,22.499044,0.30330717,461.71923505181155
1.55819,3.0487196,0.03,1468.110276178865
1.4573,2.7211983,0.045,1198.7070209249027
1.3452,2.3754251,0.087,862.104038649545
1.86086,4.1210313,0.128,710.7458312545893
2.73524,7.9252992,0.09,847.6138631519235
2.79129,8.2029943,0.15,656.5588752003865
2.38773,6.2925768,0.106,781.0275856424813
2.74645,7.9805236,0.286,475.48441802599876
1.51335,2.9012671,0.032,1421.4916625091787
2.58951,7.2218056,0.131,702.560385553118
2.39894,6.3428164,0.275,484.9008651847753
2.02901,4.773015,0.077,916.3764998564096
1.54698,3.011575,0.197,572.9097230052982
1.9057,4.2910395,0.138,684.5099457819033
2.242,5.6545043,0.24,519.0553659078653
1.02011,1.0437331,0.06,1038.1107318157306
1.2331,2.0491991,0.09,847.6138631519235
1.22189,1.9931486,0.119,737.1329509094451
0.90801,0.68767595,0.164,627.9099743742373
2.82492,8.3714933,0.131,702.560385553118
2.4662,6.6476898,0.259,499.6540636896889
3.10517,9.8298521,0.158,639.7212283025184
3.2509,10.625858,0.316,452.3512186016983
1.87207,9.7001106,0.0463,1181.7587059578264
3.04912,12.751259,0.0949,825.441309885784
2.74645,10.068791,0.3506,429.45073467844605
0.86317,0.57352358,0.0639,1005.9325860195377
0.99769,0.96382171,0.1396,680.5759479979166
4.7126436,19.959599,0.2055,560.9361027693533
2.1299,5.1829123,0.08,899.0302656936772
1.59182,3.1612732,0.09,847.6138631519235
2.45499,6.5964694,0.175,607.855403344576
2.84734,8.4846077,0.573,335.9247440515099
1.62545,3.2754986,0.045,1198.7070209249027
1.84965,4.0789714,0.113,756.4497508632397
2.56709,7.1159697,0.043,1226.2671044314473
2.4662,6.6476898,0.061,1029.566465267908
1.43488,2.6505029,0.1,804.1171151683037
2.53346,6.9584217,0.117,743.4065359532053
1.7936,3.871341,0.173,611.3589217144716
1.51335,2.9012671,0.032,1421.4916625091787
1.63666,3.3139434,0.122,728.0134292732017
1.19947,1.8651456,0.078,910.4833422676752
1.77118,3.7895405,0.111,763.2341893834284
1.18826,1.8034186,0.163,629.8331334697436
1.5694,3.086051,0.029,1493.2079963513352
1.50214,2.8648744,0.044,1212.2521629619382
3.30695,10.938769,0.068,975.1352356487873
1.62545,3.2754986,0.054,1094.264792000644
1.39004,2.511416,0.079,904.7024372033966
1.19947,1.8651456,0.103,792.3201366483385
1.47972,2.7926567,0.132,699.894112611781
2.26442,5.7508411,0.122,728.0134292732017
3.10517,9.8298521,0.231,529.0702188711451
1.63666,5.0788915,0.042717,1230.3224069165817
2.93702,8.9432821,0.032,1421.4916625091787
3.62083,12.759345,0.07,961.1037813045959
1.25552,2.1128564,0.048,1160.6430822560135
1.28915,2.2098374,0.062,1021.2297574940137
1.08737,1.3121437,0.133,697.2579672274111
2.73524,7.9252992,0.207,558.9000303419471
1.62545,3.2754986,0.036,1340.1951919471728
2.34289,6.0932651,0.057,1065.0791379102166
2.61193,7.3282833,0.13,705.2573643203947
2.1299,5.1829123,0.194,577.3224433192429
1.62545,3.2754986,0.084,877.3637018733986
1.77118,3.7895405,0.113,756.4497508632397
2.38773,6.2925768,0.185,591.1986609476273
1.74876,3.7084594,0.314,453.78954089146043
2.3541,6.1428456,0.079,904.7024372033966
3.03791,9.4710941,0.136,689.5247377011995
2.23079,5.6065874,0.065,997.3845295854051
1.84965,4.0789714,0.089,852.3624373552319
